GEOID,GEOCODE,STATE,COUNTY,COUSUB,AREALAND,AREAWATR,BASENAME,NAME,POP100,county_name
0600000US5512945650,5512945650,55,129,45650,82437195,15301772,Long Lake,Long Lake town,628,Washburn
0600000US5512947025,5512947025,55,129,47025,81299922,7163136,Madge,Madge town,532,Washburn
0600000US5512953250,5512953250,55,129,53250,3950342,27031,Minong,Minong village,548,Washburn
0600000US5512953275,5512953275,55,129,53275,164080909,19470888,Minong,Minong town,984,Washburn
0600000US5512971637,5512971637,55,129,71637,80314715,6072198,Sarona,Sarona town,419,Washburn
0600000US5512973200,5512973200,55,129,73200,15141097,11387276,Shell Lake,Shell Lake city,1371,Washburn
0600000US5512975625,5512975625,55,129,75625,10448217,610215,Spooner,Spooner city,2477,Washburn
0600000US5512975650,5512975650,55,129,75650,45513586,5453941,Spooner,Spooner town,827,Washburn
0600000US5512975800,5512975800,55,129,75800,86978056,2780826,Springbrook,Springbrook town,504,Washburn
0600000US5512977350,5512977350,55,129,77350,88804094,3750607,Stinnett,Stinnett town,207,Washburn
0600000US5512977650,5512977650,55,129,77650,86542801,3960197,Stone Lake,Stone Lake town,515,Washburn
0600000US5512980450,5512980450,55,129,80450,91271376,4111568,Trego,Trego town,908,Washburn
0600000US5513100425,5513100425,55,131,425,93319356,0,Addison,Addison town,3464,Washington
0600000US5513105050,5513105050,55,131,5050,49572708,536188,Barton,Barton town,2743,Washington
0600000US5513124225,5513124225,55,131,24225,92607961,1016014,Erin,Erin town,3825,Washington
0600000US5513125375,5513125375,55,131,25375,94497291,805766,Farmington,Farmington town,3645,Washington
0600000US5513128875,5513128875,55,131,28875,89046619,62654,Germantown,Germantown village,20917,Washington
0600000US5513128900,5513128900,55,131,28900,4706709,0,Germantown,Germantown town,241,Washington
0600000US5513133000,5513133000,55,131,33000,20373412,204344,Hartford,Hartford city,15617,Washington
0600000US5513133025,5513133025,55,131,33025,69992934,1847968,Hartford,Hartford town,3400,Washington
0600000US5513137675,5513137675,55,131,37675,8753846,51899,Jackson,Jackson village,7185,Washington
0600000US5513137700,5513137700,55,131,37700,86551001,215561,Jackson,Jackson town,4629,Washington
0600000US5513139300,5513139300,55,131,39300,5933674,0,Kewaskum,Kewaskum village,4309,Washington
0600000US5513139325,5513139325,55,131,39325,57120172,30547,Kewaskum,Kewaskum town,1118,Washington
0600000US5513153000,5513153000,55,131,53000,56196,0,Milwaukee,Milwaukee city,0,Washington
0600000US5513156450,5513156450,55,131,56450,2132753,0,Newburg,Newburg village,1049,Washington
0600000US5513163875,5513163875,55,131,63875,80593620,722743,Polk,Polk town,3988,Washington
0600000US5513167475,5513167475,55,131,67475,93018748,1417268,Richfield,Richfield village,11739,Washington
0600000US5513174400,5513174400,55,131,74400,13555051,60320,Slinger,Slinger village,5992,Washington
0600000US5513180575,5513180575,55,131,80575,83895707,176423,Trenton,Trenton town,4525,Washington
0600000US5513184900,5513184900,55,131,84900,92622203,152572,Wayne,Wayne town,2182,Washington
0600000US5513185350,5513185350,55,131,85350,40222917,403725,West Bend,West Bend city,31752,Washington
0600000US5513185375,5513185375,55,131,85375,36789288,5295412,West Bend,West Bend town,4441,Washington
0600000US5513307200,5513307200,55,133,7200,8419839,117922,Big Bend,Big Bend village,1483,Waukesha
0600000US5513310025,5513310025,55,133,10025,70726230,950025,Brookfield,Brookfield city,41464,Waukesha
0600000US5513310050,5513310050,55,133,10050,13098320,172956,Brookfield,Brookfield town,6477,Waukesha
0600000US5513311475,5513311475,55,133,11475,2024156,27341,Butler,Butler village,1787,Waukesha
0600000US5513314225,5513314225,55,133,14225,8963167,3023360,Chenequa,Chenequa village,526,Waukesha
0600000US5513319400,5513319400,55,133,19400,24373437,4287567,Delafield,Delafield city,7185,Waukesha
0600000US5513319425,5513319425,55,133,19425,47777492,5849218,Delafield,Delafield town,8095,Waukesha
0600000US5513320550,5513320550,55,133,20550,7134577,350315,Dousman,Dousman village,2419,Waukesha
0600000US5513321425,5513321425,55,133,21425,3602756,2551,Eagle,Eagle village,2071,Waukesha
0600000US5513321450,5513321450,55,133,21450,87853733,2324903,Eagle,Eagle town,3478,Waukesha
0600000US5513323575,5513323575,55,133,23575,8446287,47574,Elm Grove,Elm Grove village,6513,Waukesha
0600000US5513328487,5513328487,55,133,28487,78510929,1296936,Genesee,Genesee town,7171,Waukesha
0600000US5513333100,5513333100,55,133,33100,14140307,128709,Hartland,Hartland village,9501,Waukesha
0600000US5513340750,5513340750,55,133,40750,1879422,16187,Lac La Belle,Lac La Belle village,279,Waukesha
0600000US5513342450,5513342450,55,133,42450,6403040,49716,Lannon,Lannon village,1355,Waukesha
0600000US5513344850,5513344850,55,133,44850,69435571,835609,Lisbon,Lisbon town,10477,Waukesha
0600000US5513351000,5513351000,55,133,51000,85233594,1015121,Menomonee Falls,Menomonee Falls village,38527,Waukesha
0600000US5513351375,5513351375,55,133,51375,8589048,191242,Merton,Merton village,3441,Waukesha
0600000US5513351400,5513351400,55,133,51400,63298774,6909702,Merton,Merton town,8277,Waukesha
0600000US5513353000,5513353000,55,133,53000,178457,13110,Milwaukee,Milwaukee city,0,Waukesha
0600000US5513355050,5513355050,55,133,55050,16118003,517201,Mukwonago,Mukwonago village,8040,Waukesha
0600000US5513355075,5513355075,55,133,55075,76275906,3860683,Mukwonago,Mukwonago town,7781,Waukesha
0600000US5513355275,5513355275,55,133,55275,81846169,11322022,Muskego,Muskego city,25032,Waukesha
0600000US5513355550,5513355550,55,133,55550,4213873,73562,Nashotah,Nashotah village,1321,Waukesha
0600000US5513356375,5513356375,55,133,56375,94342953,1125988,New Berlin,New Berlin city,40451,Waukesha
0600000US5513358400,5513358400,55,133,58400,7128877,64588,North Prairie,North Prairie village,2202,Waukesha
0600000US5513359250,5513359250,55,133,59250,30440049,1756819,Oconomowoc,Oconomowoc city,18203,Waukesha
0600000US5513359275,5513359275,55,133,59275,72114206,9466843,Oconomowoc,Oconomowoc town,8836,Waukesha
0600000US5513359300,5513359300,55,133,59300,4970556,3410542,Oconomowoc Lake,Oconomowoc Lake village,566,Waukesha
0600000US5513360700,5513360700,55,133,60700,84859555,3026323,Ottawa,Ottawa town,3646,Waukesha
0600000US5513362240,5513362240,55,133,62240,50613515,4482033,Pewaukee,Pewaukee city,15914,Waukesha
0600000US5513362250,5513362250,55,133,62250,10668082,1079490,Pewaukee,Pewaukee village,8238,Waukesha
0600000US5513378375,5513378375,55,133,78375,54047102,7804078,Summit,Summit village,4784,Waukesha
0600000US5513378750,5513378750,55,133,78750,20630895,134276,Sussex,Sussex village,11487,Waukesha
0600000US5513382575,5513382575,55,133,82575,77646793,2705009,Vernon,Vernon town,7474,Waukesha
0600000US5513383175,5513383175,55,133,83175,8354564,14237,Wales,Wales village,2862,Waukesha
0600000US5513384250,5513384250,55,133,84250,66102904,700079,Waukesha,Waukesha city,71158,Waukesha
0600000US5513384275,5513384275,55,133,84275,53306340,663988,Waukesha,Waukesha town,8457,Waukesha
0600000US5513505625,5513505625,55,135,5625,94977903,64946,Bear Creek,Bear Creek town,748,Waupaca
0600000US5513507250,5513507250,55,135,7250,1227967,69413,Big Falls,Big Falls village,60,Waupaca
0600000US5513512000,5513512000,55,135,12000,71847023,691510,Caledonia,Caledonia town,1712,Waupaca
0600000US5513515725,5513515725,55,135,15725,11514275,244507,Clintonville,Clintonville city,4591,Waupaca
0600000US5513519025,5513519025,55,135,19025,90965070,3039081,Dayton,Dayton town,2644,Waupaca
0600000US5513521200,5513521200,55,135,21200,89703423,1047269,Dupont,Dupont town,746,Waupaca
0600000US5513523850,5513523850,55,135,23850,3033335,61411,Embarrass,Embarrass village,353,Waupaca
0600000US5513525400,5513525400,55,135,25400,87396915,3017082,Farmington,Farmington town,3712,Waupaca
0600000US5513527800,5513527800,55,135,27800,2677821,338379,Fremont,Fremont village,689,Waupaca
0600000US5513527850,5513527850,55,135,27850,46488620,2891941,Fremont,Fremont town,627,Waupaca
0600000US5513532925,5513532925,55,135,32925,95268300,386122,Harrison,Harrison town,459,Waupaca
0600000US5513533850,5513533850,55,135,33850,92855861,917508,Helvetia,Helvetia town,701,Waupaca
0600000US5513537025,5513537025,55,135,37025,4329167,433932,Iola,Iola village,1249,Waupaca
0600000US5513537050,5513537050,55,135,37050,87075735,2298020,Iola,Iola town,938,Waupaca
0600000US5513542650,5513542650,55,135,42650,85546779,774112,Larrabee,Larrabee town,1286,Waupaca
0600000US5513543075,5513543075,55,135,43075,93122641,284030,Lebanon,Lebanon town,1619,Waupaca
0600000US5513544575,5513544575,55,135,44575,91868165,862857,Lind,Lind town,1571,Waupaca
0600000US5513545300,5513545300,55,135,45300,86429280,1457074,Little Wolf,Little Wolf town,1400,Waupaca
0600000US5513548350,5513548350,55,135,48350,4220356,358769,Manawa,Manawa city,1441,Waupaca
0600000US5513549400,5513549400,55,135,49400,5107499,358885,Marion,Marion city,1310,Waupaca
0600000US5513549975,5513549975,55,135,49975,94785587,1586156,Matteson,Matteson town,914,Waupaca
0600000US5513555025,5513555025,55,135,55025,80510585,4897966,Mukwa,Mukwa town,2830,Waupaca
0600000US5513556925,5513556925,55,135,56925,8277392,292571,New London,New London city,5596,Waupaca
0600000US5513559475,5513559475,55,135,59475,2519006,137956,Ogdensburg,Ogdensburg village,188,Waupaca
0600000US5513569900,5513569900,55,135,69900,86655114,6396883,Royalton,Royalton town,1359,Waupaca
0600000US5513570900,5513570900,55,135,70900,89704935,888001,St. Lawrence,St. Lawrence town,714,Waupaca
0600000US5513571975,5513571975,55,135,71975,2262888,347671,Scandinavia,Scandinavia village,371,Waupaca
0600000US5513572000,5513572000,55,135,72000,87538495,1357217,Scandinavia,Scandinavia town,1049,Waupaca
0600000US5513581700,5513581700,55,135,81700,92434863,1098005,Union,Union town,778,Waupaca
0600000US5513584375,5513584375,55,135,84375,20511601,753689,Waupaca,Waupaca city,6282,Waupaca
0600000US5513584400,5513584400,55,135,84400,75271739,1166741,Waupaca,Waupaca town,1194,Waupaca
0600000US5513586400,5513586400,55,135,86400,3977813,322114,Weyauwega,Weyauwega city,1796,Waupaca
0600000US5513586425,5513586425,55,135,86425,53090651,5838808,Weyauwega,Weyauwega town,567,Waupaca
0600000US5513589375,5513589375,55,135,89375,93324251,589909,Wyoming,Wyoming town,318,Waupaca
0600000US5513703925,5513703925,55,137,3925,88637980,967746,Aurora,Aurora town,1006,Waushara
0600000US5513706925,5513706925,55,137,6925,1957053,173432,Berlin,Berlin city,87,Waushara
0600000US5513708300,5513708300,55,137,8300,91681965,1282944,Bloomfield,Bloomfield town,1054,Waushara
0600000US5513716375,5513716375,55,137,16375,3849918,0,Coloma,Coloma village,448,Waushara
0600000US5513716400,5513716400,55,137,16400,84544087,520496,Coloma,Coloma town,730,Waushara
0600000US5513718475,5513718475,55,137,18475,85513291,1537982,Dakota,Dakota town,1143,Waushara
0600000US5513719300,5513719300,55,137,19300,89944790,875692,Deerfield,Deerfield town,667,Waushara
0600000US5513732450,5513732450,55,137,32450,2711787,0,Hancock,Hancock village,393,Waushara
0600000US5513732475,5513732475,55,137,32475,86539776,910025,Hancock,Hancock town,558,Waushara
0600000US5513743500,5513743500,55,137,43500,93239138,649279,Leon,Leon town,1534,Waushara
0600000US5513745425,5513745425,55,137,45425,3144833,26874,Lohrville,Lohrville village,434,Waushara
0600000US5513749425,5513749425,55,137,49425,87121834,3631121,Marion,Marion town,2020,Waushara
0600000US5513754825,5513754825,55,137,54825,88842871,2508680,Mount Morris,Mount Morris town,1096,Waushara
0600000US5513759225,5513759225,55,137,59225,90849060,696262,Oasis,Oasis town,384,Waushara
0600000US5513763150,5513763150,55,137,63150,4034846,0,Plainfield,Plainfield village,924,Waushara
0600000US5513763175,5513763175,55,137,63175,87027834,31405,Plainfield,Plainfield town,496,Waushara
0600000US5513764975,5513764975,55,137,64975,83831648,9285111,Poy Sippi,Poy Sippi town,919,Waushara
0600000US5513766625,5513766625,55,137,66625,6120210,26094,Redgranite,Redgranite village,2061,Waushara
0600000US5513767550,5513767550,55,137,67550,89419675,415409,Richford,Richford town,737,Waushara
0600000US5513769425,5513769425,55,137,69425,90224281,159183,Rose,Rose town,661,Waushara
0600000US5513771825,5513771825,55,137,71825,93208236,1167362,Saxeville,Saxeville town,996,Waushara
0600000US5513776400,5513776400,55,137,76400,86628356,3444816,Springwater,Springwater town,1257,Waushara
0600000US5513783425,5513783425,55,137,83425,84266428,236005,Warren,Warren town,656,Waushara
0600000US5513784625,5513784625,55,137,84625,7225164,111810,Wautoma,Wautoma city,2209,Waushara
0600000US5513784650,5513784650,55,137,84650,87419837,377762,Wautoma,Wautoma town,1270,Waushara
0600000US5513787075,5513787075,55,137,87075,3765015,61458,Wild Rose,Wild Rose village,780,Waushara
0600000US5513901025,5513901025,55,139,1025,20929587,5780566,Algoma,Algoma town,6866,Winnebago
0600000US5513902375,5513902375,55,139,2375,1043993,0,Appleton,Appleton city,1441,Winnebago
0600000US5513908000,5513908000,55,139,8000,40066314,67743561,Black Wolf,Black Wolf town,2429,Winnebago
0600000US5513915150,5513915150,55,139,15150,93692630,321953,Clayton,Clayton town,4329,Winnebago
0600000US5513926982,5513926982,55,139,26982,31733365,3859262,Fox Crossing,Fox Crossing village,18974,Winnebago
0600000US5513950825,5513950825,55,139,50825,11687197,4335343,Menasha,Menasha city,15261,Winnebago
0600000US5513955750,5513955750,55,139,55750,24274527,960715,Neenah,Neenah city,27319,Winnebago
0600000US5513955775,5513955775,55,139,55775,20192154,26250626,Neenah,Neenah town,3702,Winnebago
0600000US5513955850,5513955850,55,139,55850,73184326,229585,Nekimi,Nekimi town,1337,Winnebago
0600000US5513956100,5513956100,55,139,56100,81843410,11706031,Nepeuskun,Nepeuskun town,724,Winnebago
0600000US5513959875,5513959875,55,139,59875,6315644,336318,Omro,Omro city,3652,Winnebago
0600000US5513959900,5513959900,55,139,59900,83915333,7743215,Omro,Omro town,2293,Winnebago
0600000US5513960500,5513960500,55,139,60500,69983046,2614647,Oshkosh,Oshkosh city,66816,Winnebago
0600000US5513960525,5513960525,55,139,60525,24399434,130916017,Oshkosh,Oshkosh town,2439,Winnebago
0600000US5513964875,5513964875,55,139,64875,59892103,25222968,Poygan,Poygan town,1261,Winnebago
0600000US5513970125,5513970125,55,139,70125,90304362,1954384,Rushford,Rushford town,1623,Winnebago
0600000US5513982175,5513982175,55,139,82175,92067880,816000,Utica,Utica town,1364,Winnebago
0600000US5513982875,5513982875,55,139,82875,73881586,19627177,Vinland,Vinland town,1769,Winnebago
0600000US5513987650,5513987650,55,139,87650,91947773,2802417,Winchester,Winchester town,1794,Winnebago
0600000US5513987900,5513987900,55,139,87900,3843466,1128338,Winneconne,Winneconne village,2544,Winnebago
0600000US5513987925,5513987925,55,139,87925,55957549,31376259,Winneconne,Winneconne town,2590,Winnebago
0600000US5513988475,5513988475,55,139,88475,74704091,26906334,Wolf River,Wolf River town,1203,Winnebago
0600000US5514103025,5514103025,55,141,3025,2128067,0,Arpin,Arpin village,305,Wood
0600000US5514103050,5514103050,55,141,3050,85466065,0,Arpin,Arpin town,942,Wood
0600000US5514103775,5514103775,55,141,3775,5364624,0,Auburndale,Auburndale village,702,Wood
0600000US5514103800,5514103800,55,141,3800,83536727,0,Auburndale,Auburndale town,790,Wood
0600000US5514107650,5514107650,55,141,7650,12007860,4255771,Biron,Biron village,839,Wood
0600000US5514112275,5514112275,55,141,12275,17885300,0,Cameron,Cameron town,539,Wood
0600000US5514112775,5514112775,55,141,12775,90799441,294630,Cary,Cary town,406,Wood
0600000US5514117525,5514117525,55,141,17525,95022296,14490679,Cranmoor,Cranmoor town,181,Wood
0600000US5514120075,5514120075,55,141,20075,89480531,2629499,Dexter,Dexter town,350,Wood
0600000US5514130125,5514130125,55,141,30125,52229039,505343,Grand Rapids,Grand Rapids town,7576,Wood
0600000US5514132575,5514132575,55,141,32575,87722519,12018,Hansen,Hansen town,747,Wood
0600000US5514134250,5514134250,55,141,34250,2410815,0,Hewitt,Hewitt village,796,Wood
0600000US5514134675,5514134675,55,141,34675,89965235,1338658,Hiles,Hiles town,152,Wood
0600000US5514144550,5514144550,55,141,44550,88355540,38090,Lincoln,Lincoln town,1593,Wood
0600000US5514149675,5514149675,55,141,49675,30474777,70991,Marshfield,Marshfield city,18119,Wood
0600000US5514149700,5514149700,55,141,49700,42121978,33270,Marshfield,Marshfield town,763,Wood
0600000US5514151875,5514151875,55,141,51875,2580195,0,Milladore,Milladore village,268,Wood
0600000US5514151900,5514151900,55,141,51900,88231498,53008,Milladore,Milladore town,668,Wood
0600000US5514155875,5514155875,55,141,55875,8787644,26354,Nekoosa,Nekoosa city,2449,Wood
0600000US5514163100,5514163100,55,141,63100,5154736,26373,Pittsville,Pittsville city,813,Wood
0600000US5514164175,5514164175,55,141,64175,13556271,3228745,Port Edwards,Port Edwards village,1762,Wood
0600000US5514164200,5514164200,55,141,64200,100140042,2125034,Port Edwards,Port Edwards town,1356,Wood
0600000US5514167000,5514167000,55,141,67000,179545096,5430902,Remington,Remington town,230,Wood
