GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,AREALAND,AREAWATR,BASENAME,NAME,POP100
5211600US550505526675,5.50506E+11,55,55,26675,5,14658054,368187,Fort Atkinson,Fort Atkinson city,12579
5211600US550505533700,5.50506E+11,55,55,33700,5,74801424,257386,Hebron,Hebron town,1043
5211600US550505537600,5.50506E+11,55,55,37600,5,92636169,1264797,Ixonia,Ixonia town,5120
5211600US550505537900,5.50506E+11,55,55,37900,5,15079305,535627,Jefferson,Jefferson city,7793
5211600US550505537925,5.50506E+11,55,55,37925,5,110071454,1162297,Jefferson,Jefferson town,2067
5211600US550505538350,5.50506E+11,55,55,38350,5,7847753,30365,Johnson Creek,Johnson Creek village,3318
5211600US550505540375,5.50506E+11,55,55,40375,5,107333337,3058183,Koshkonong,Koshkonong town,3763
5211600US550505540750,5.50506E+11,55,55,40750,5,771395,0,Lac La Belle,Lac La Belle village,2
5211600US550505541675,5.50506E+11,55,55,41675,5,10805774,802543,Lake Mills,Lake Mills city,6211
5211600US550505541700,5.50506E+11,55,55,41700,5,78558350,5843681,Lake Mills,Lake Mills town,2196
5211600US550505551850,5.50506E+11,55,55,51850,5,87486324,3039689,Milford,Milford town,1106
5211600US550505559125,5.50506E+11,55,55,59125,5,89694825,3774791,Oakland,Oakland town,3231
5211600US550505561025,5.50506E+11,55,55,61025,5,5580336,132083,Palmyra,Palmyra village,1719
5211600US550505561050,5.50506E+11,55,55,61050,5,87405481,1125613,Palmyra,Palmyra town,1220
5211600US550505578175,5.50506E+11,55,55,78175,5,2934275,6963,Sullivan,Sullivan village,651
5211600US550505578200,5.50506E+11,55,55,78200,5,90284276,2044246,Sullivan,Sullivan town,2295
5211600US550505578475,5.50506E+11,55,55,78475,5,42213163,39119205,Sumner,Sumner town,846
5211600US550505583925,5.50506E+11,55,55,83925,5,9826992,191980,Waterloo,Waterloo city,3492
5211600US550505583950,5.50506E+11,55,55,83950,5,83682600,88312,Waterloo,Waterloo town,867
5211600US550505583975,5.50506E+11,55,55,83975,5,20640169,590852,Watertown,Watertown city,14674
5211600US550505584000,5.50506E+11,55,55,84000,5,96897403,1149955,Watertown,Watertown town,1933
5211600US550505586925,5.50506E+11,55,55,86925,5,7395512,0,Whitewater,Whitewater city,3168
5211600US550507931175,5.50508E+11,55,79,31175,5,29866564,14778,Greenfield,Greenfield city,37803
5211600US550507953000,5.50508E+11,55,79,53000,5,8980,0,Milwaukee,Milwaukee city (part),0
5211600US550507984675,5.50508E+11,55,79,84675,5,34258850,9422,Wauwatosa,Wauwatosa city,48387
5211600US550507985300,5.50508E+11,55,79,85300,5,29477371,60789,West Allis,West Allis city,60325
5211600US550512786925,5.50513E+11,55,127,86925,5,15498789,772889,Whitewater,Whitewater city (part),11721
5211600US550512786950,5.50513E+11,55,127,86950,5,537710,0,Whitewater,Whitewater town (part),90
5211600US550513100425,5.50513E+11,55,131,425,5,93319356,0,Addison,Addison town,3464
5211600US550513105050,5.50513E+11,55,131,5050,5,49572708,536188,Barton,Barton town,2743
5211600US550513124225,5.50513E+11,55,131,24225,5,92607961,1016014,Erin,Erin town,3825
5211600US550513125375,5.50513E+11,55,131,25375,5,94497291,805766,Farmington,Farmington town,3645
5211600US550513128875,5.50513E+11,55,131,28875,5,89046619,62654,Germantown,Germantown village,20917
5211600US550513128900,5.50513E+11,55,131,28900,5,4706709,0,Germantown,Germantown town,241
5211600US550513133000,5.50513E+11,55,131,33000,5,20373412,204344,Hartford,Hartford city,15617
5211600US550513133025,5.50513E+11,55,131,33025,5,69992934,1847968,Hartford,Hartford town,3400
5211600US550513137675,5.50513E+11,55,131,37675,5,8753846,51899,Jackson,Jackson village,7185
5211600US550513137700,5.50513E+11,55,131,37700,5,86551001,215561,Jackson,Jackson town,4629
5211600US550513139300,5.50513E+11,55,131,39300,5,5933674,0,Kewaskum,Kewaskum village,4309
5211600US550513139325,5.50513E+11,55,131,39325,5,57120172,30547,Kewaskum,Kewaskum town,1118
5211600US550513153000,5.50513E+11,55,131,53000,5,56196,0,Milwaukee,Milwaukee city,0
5211600US550513156450,5.50513E+11,55,131,56450,5,2132753,0,Newburg,Newburg village,1049
5211600US550513163875,5.50513E+11,55,131,63875,5,80593620,722743,Polk,Polk town,3988
5211600US550513167475,5.50513E+11,55,131,67475,5,93018748,1417268,Richfield,Richfield village,11739
5211600US550513174400,5.50513E+11,55,131,74400,5,13555051,60320,Slinger,Slinger village,5992
5211600US550513180575,5.50513E+11,55,131,80575,5,83895707,176423,Trenton,Trenton town,4525
5211600US550513184900,5.50513E+11,55,131,84900,5,92622203,152572,Wayne,Wayne town,2182
5211600US550513185350,5.50513E+11,55,131,85350,5,40222917,403725,West Bend,West Bend city,31752
5211600US550513185375,5.50513E+11,55,131,85375,5,36789288,5295412,West Bend,West Bend town,4441
5211600US550513310025,5.50513E+11,55,133,10025,5,70726230,950025,Brookfield,Brookfield city,41464
5211600US550513310050,5.50513E+11,55,133,10050,5,13098320,172956,Brookfield,Brookfield town,6477
5211600US550513311475,5.50513E+11,55,133,11475,5,2024156,27341,Butler,Butler village,1787
5211600US550513314225,5.50513E+11,55,133,14225,5,8963167,3023360,Chenequa,Chenequa village,526
5211600US550513319400,5.50513E+11,55,133,19400,5,24373437,4287567,Delafield,Delafield city,7185
5211600US550513319425,5.50513E+11,55,133,19425,5,47777492,5849218,Delafield,Delafield town,8095
5211600US550513320550,5.50513E+11,55,133,20550,5,664818,11411,Dousman,Dousman village (part),8
5211600US550513323575,5.50513E+11,55,133,23575,5,8446287,47574,Elm Grove,Elm Grove village,6513
5211600US550513333100,5.50513E+11,55,133,33100,5,14140307,128709,Hartland,Hartland village,9501
5211600US550513340750,5.50513E+11,55,133,40750,5,1879422,16187,Lac La Belle,Lac La Belle village,279
5211600US550513342450,5.50513E+11,55,133,42450,5,6403040,49716,Lannon,Lannon village,1355
5211600US550513344850,5.50513E+11,55,133,44850,5,69435571,835609,Lisbon,Lisbon town,10477
5211600US550513351000,5.50513E+11,55,133,51000,5,85233594,1015121,Menomonee Falls,Menomonee Falls village,38527
5211600US550513351375,5.50513E+11,55,133,51375,5,8589048,191242,Merton,Merton village,3441
5211600US550513351400,5.50513E+11,55,133,51400,5,63298774,6909702,Merton,Merton town,8277
5211600US550513355550,5.50513E+11,55,133,55550,5,4213873,73562,Nashotah,Nashotah village,1321
5211600US550513356375,5.50513E+11,55,133,56375,5,76654318,962472,New Berlin,New Berlin city (part),33623
5211600US550513359250,5.50513E+11,55,133,59250,5,30440049,1756819,Oconomowoc,Oconomowoc city,18203
5211600US550513359275,5.50513E+11,55,133,59275,5,72114206,9466843,Oconomowoc,Oconomowoc town,8836
5211600US550513359300,5.50513E+11,55,133,59300,5,4970556,3410542,Oconomowoc Lake,Oconomowoc Lake village,566
5211600US550513362240,5.50513E+11,55,133,62240,5,50613515,4482033,Pewaukee,Pewaukee city,15914
5211600US550513362250,5.50513E+11,55,133,62250,5,10668082,1079490,Pewaukee,Pewaukee village,8238
5211600US550513378375,5.50513E+11,55,133,78375,5,54047102,7804078,Summit,Summit village,4784
5211600US550513378750,5.50513E+11,55,133,78750,5,20630895,134276,Sussex,Sussex village,11487
5211600US550513384250,5.50513E+11,55,133,84250,5,64497808,697833,Waukesha,Waukesha city (part),71092
5211600US550513384275,5.50513E+11,55,133,84275,5,4095745,58249,Waukesha,Waukesha town (part),1560
5211600US550602102800,5.50602E+11,55,21,2800,6,2685142,0,Arlington,Arlington village,844
5211600US550602102825,5.50602E+11,55,21,2825,6,90153012,199208,Arlington,Arlington town,803
5211600US550602111900,5.50602E+11,55,21,11900,6,149373091,14961827,Caledonia,Caledonia town,1495
5211600US550602112200,5.50602E+11,55,21,12200,6,2539005,133821,Cambria,Cambria village,777
5211600US550602116450,5.50602E+11,55,21,16450,6,11729646,89325,Columbus,Columbus city,5540
5211600US550602116475,5.50602E+11,55,21,16475,6,80352315,406562,Columbus,Columbus town,626
5211600US550602117325,5.50602E+11,55,21,17325,6,91217252,580057,Courtland,Courtland town,491
5211600US550602119375,5.50602E+11,55,21,19375,6,104694631,11435061,Dekorra,Dekorra town,2500
5211600US550602120775,5.50602E+11,55,21,20775,6,10068044,293687,Doylestown,Doylestown village,280
5211600US550602125150,5.50602E+11,55,21,25150,6,4735047,171569,Fall River,Fall River village,1801
5211600US550602126725,5.50602E+11,55,21,26725,6,83276954,3201866,Fort Winnebago,Fort Winnebago town,812
5211600US550602126875,5.50602E+11,55,21,26875,6,88138401,1347615,Fountain Prairie,Fountain Prairie town,938
5211600US550602128000,5.50602E+11,55,21,28000,6,2590147,28957,Friesland,Friesland village,320
5211600US550602132375,5.50602E+11,55,21,32375,6,92374040,209067,Hampden,Hampden town,581
5211600US550602143125,5.50602E+11,55,21,43125,6,91400729,1293429,Leeds,Leeds town,755
5211600US550602143775,5.50602E+11,55,21,43775,6,135955060,6547867,Lewiston,Lewiston town,1262
5211600US550602145350,5.50602E+11,55,21,45350,6,4475640,778,Lodi,Lodi city,3189
5211600US550602145375,5.50602E+11,55,21,45375,6,68648406,5057694,Lodi,Lodi town,3282
5211600US550602146050,5.50602E+11,55,21,46050,6,90051571,2787271,Lowville,Lowville town,1017
5211600US550602149150,5.50602E+11,55,21,49150,6,90828527,1800283,Marcellon,Marcellon town,1140
5211600US550602157025,5.50602E+11,55,21,57025,6,51977741,1845652,Newport,Newport town,607
5211600US550602160687,5.50602E+11,55,21,60687,6,78583924,1531657,Otsego,Otsego town,670
5211600US550602160925,5.50602E+11,55,21,60925,6,50297364,5614555,Pacific,Pacific town,2791
5211600US550602161100,5.50602E+11,55,21,61100,6,4979229,887182,Pardeeville,Pardeeville village,2074
5211600US550602164100,5.50602E+11,55,21,64100,6,23068018,2072005,Portage,Portage city,10581
5211600US550602164900,5.50602E+11,55,21,64900,6,6651849,63559,Poynette,Poynette village,2590
5211600US550602166150,5.50602E+11,55,21,66150,6,776086,0,Randolph,Randolph village,458
5211600US550602166175,5.50602E+11,55,21,66175,6,90673659,235211,Randolph,Randolph town,762
5211600US550602168100,5.50602E+11,55,21,68100,6,3245180,24041,Rio,Rio village,1119
5211600US550602172250,5.50602E+11,55,21,72250,6,92310766,435174,Scott,Scott town,857
5211600US550602176225,5.50602E+11,55,21,76225,6,105446241,1217012,Springvale,Springvale town,539
5211600US550602186100,5.50602E+11,55,21,86100,6,74237356,10013414,West Point,West Point town,2028
5211600US550602188150,5.50602E+11,55,21,88150,6,8910817,529809,Wisconsin Dells,Wisconsin Dells city,2449
5211600US550602189300,5.50602E+11,55,21,89300,6,3714066,326561,Wyocena,Wyocena village,756
5211600US550602189325,5.50602E+11,55,21,89325,6,92597297,3493180,Wyocena,Wyocena town,1756
5211600US550602705900,5.50603E+11,55,27,5900,6,18939531,3585248,Beaver Dam,Beaver Dam city,16708
5211600US550602705925,5.50603E+11,55,27,5925,6,21905301,2942590,Beaver Dam,Beaver Dam town (part),2192
5211600US550602710450,5.50603E+11,55,27,10450,6,1588250,0,Brownsville,Brownsville village,598
5211600US550602711275,5.50603E+11,55,27,11275,6,93012132,1622912,Burnett,Burnett town,831
5211600US550602714300,5.50603E+11,55,27,14300,6,84919507,3715269,Chester,Chester town,895
5211600US550602716450,5.50603E+11,55,27,16450,6,62145,7243,Columbus,Columbus city,0
5211600US550602727000,5.50603E+11,55,27,27000,6,4064773,135102,Fox Lake,Fox Lake city,1604
5211600US550602727025,5.50603E+11,55,27,27025,6,82093926,17742815,Fox Lake,Fox Lake town,2588
5211600US550602735750,5.50603E+11,55,27,35750,6,8341086,366605,Horicon,Horicon city (part),3767
5211600US550602736100,5.50603E+11,55,27,36100,6,15431,145176,Hubbard,Hubbard town (part),2
5211600US550602738900,5.50603E+11,55,27,38900,6,82076140,4963556,Kekoskee,Kekoskee village,896
5211600US550602743650,5.50603E+11,55,27,43650,6,93388060,3240014,Leroy,Leroy town,956
5211600US550602745475,5.50603E+11,55,27,45475,6,5535008,38873,Lomira,Lomira village,2678
5211600US550602745500,5.50603E+11,55,27,45500,6,85820065,35886,Lomira,Lomira town (part),1095
5211600US550602750200,5.50603E+11,55,27,50200,6,8427621,295132,Mayville,Mayville city,5196
5211600US550602759000,5.50603E+11,55,27,59000,6,205684,0,Oak Grove,Oak Grove town (part),11
5211600US550602766150,5.50603E+11,55,27,66150,6,2441163,1656,Randolph,Randolph village,1338
5211600US550602779375,5.50603E+11,55,27,79375,6,2084362,40815,Theresa,Theresa village,1255
5211600US550602779425,5.50603E+11,55,27,79425,6,38071643,255254,Theresa,Theresa town (part),429
5211600US550602780525,5.50603E+11,55,27,80525,6,137655763,1920569,Trenton,Trenton town,1219
5211600US550602784425,5.50603E+11,55,27,84425,6,6292151,0,Waupun,Waupun city,7795
5211600US550602785650,5.50603E+11,55,27,85650,6,77750805,10131127,Westford,Westford town (part),1295
5211600US550603901525,5.50604E+11,55,39,1525,6,93286155,482072,Alto,Alto town,1055
5211600US550603903150,5.50604E+11,55,39,3150,6,91668101,623730,Ashford,Ashford town,1722
5211600US550603903750,5.50604E+11,55,39,3750,6,90408001,2321892,Auburn,Auburn town,2360
5211600US550603909300,5.50604E+11,55,39,9300,6,1957401,18610,Brandon,Brandon village,882
5211600US550603911600,5.50604E+11,55,39,11600,6,94317643,409759,Byron,Byron town,1677
5211600US550603912075,5.50604E+11,55,39,12075,6,77973452,36433596,Calumet,Calumet town,1412
5211600US550603912325,5.50604E+11,55,39,12325,6,3456981,57488,Campbellsport,Campbellsport village,1907
5211600US550603922475,5.50604E+11,55,39,22475,6,1554697,41442,Eden,Eden village,884
5211600US550603922500,5.50604E+11,55,39,22500,6,92599045,482620,Eden,Eden town,1000
5211600US550603923150,5.50604E+11,55,39,23150,6,92591016,1105851,Eldorado,Eldorado town,1399
5211600US550603924050,5.50604E+11,55,39,24050,6,74119798,557019,Empire,Empire town,2774
5211600US550603925075,5.50604E+11,55,39,25075,6,1903395,46749,Fairwater,Fairwater village,346
5211600US550603926275,5.50604E+11,55,39,26275,6,49795171,3393281,Fond du Lac,Fond du Lac city,44678
5211600US550603926300,5.50604E+11,55,39,26300,6,45367357,3147870,Fond du Lac,Fond du Lac town,3687
5211600US550603926450,5.50604E+11,55,39,26450,6,92189326,1320214,Forest,Forest town,975
5211600US550603927975,5.50604E+11,55,39,27975,6,42936129,45632377,Friendship,Friendship town,2748
5211600US550603939300,5.50604E+11,55,39,39300,6,163167,0,Kewaskum,Kewaskum village,0
5211600US550603942125,5.50604E+11,55,39,42125,6,93992610,721317,Lamartine,Lamartine town,1747
5211600US550603949650,5.50604E+11,55,39,49650,6,87920982,824466,Marshfield,Marshfield town,1123
5211600US550603951450,5.50604E+11,55,39,51450,6,89569235,265289,Metomen,Metomen town,689
5211600US550603954650,5.50604E+11,55,39,54650,6,2736097,2870,Mount Calvary,Mount Calvary village,548
5211600US550603958000,5.50604E+11,55,39,58000,6,5495958,64224,North Fond du Lac,North Fond du Lac village,5378
5211600US550603958900,5.50604E+11,55,39,58900,6,2545441,11223,Oakfield,Oakfield village,1052
5211600US550603958925,5.50604E+11,55,39,58925,6,91857705,751364,Oakfield,Oakfield town,681
5211600US550603960425,5.50604E+11,55,39,60425,6,90102294,3809401,Osceola,Osceola town,1836
5211600US550603968175,5.50604E+11,55,39,68175,6,12881398,140531,Ripon,Ripon city,7863
5211600US550603968200,5.50604E+11,55,39,68200,6,79735166,941298,Ripon,Ripon town,1314
5211600US550603969525,5.50604E+11,55,39,69525,6,3189032,9697,Rosendale,Rosendale village,1039
5211600US550603969550,5.50604E+11,55,39,69550,6,91014909,1042997,Rosendale,Rosendale town,738
5211600US550603970500,5.50604E+11,55,39,70500,6,2384078,41628,St. Cloud,St. Cloud village,489
5211600US550603976250,5.50604E+11,55,39,76250,6,92637763,448319,Springvale,Springvale town,675
5211600US550603979125,5.50604E+11,55,39,79125,6,77603698,13762862,Taycheedah,Taycheedah town,4554
5211600US550603984425,5.50604E+11,55,39,84425,6,5674335,156572,Waupun,Waupun city,3549
5211600US550603984450,5.50604E+11,55,39,84450,6,88039718,785195,Waupun,Waupun town,1373
5211600US550604706925,5.50605E+11,55,47,6925,6,13017387,1404559,Berlin,Berlin city,5484
5211600US550604706950,5.50605E+11,55,47,6950,6,76337427,1404549,Berlin,Berlin town,1068
5211600US550604710125,5.50605E+11,55,47,10125,6,89247135,2541459,Brooklyn,Brooklyn town,1787
5211600US550604731300,5.50605E+11,55,47,31300,6,4793752,68339,Green Lake,Green Lake city,1001
5211600US550604731350,5.50605E+11,55,47,31350,6,122407509,33491430,Green Lake,Green Lake town,1169
5211600US550604739750,5.50605E+11,55,47,39750,6,3380122,565878,Kingston,Kingston village,281
5211600US550604739775,5.50605E+11,55,47,39775,6,73844602,2345240,Kingston,Kingston town,1079
5211600US550604746875,5.50605E+11,55,47,46875,6,86508647,2179424,Mackford,Mackford town,495
5211600US550604748400,5.50605E+11,55,47,48400,6,89882990,1663763,Manchester,Manchester town,1057
5211600US550604749450,5.50605E+11,55,47,49450,6,6019665,45009,Markesan,Markesan city,1377
5211600US550604749500,5.50605E+11,55,47,49500,6,973839,0,Marquette,Marquette village,172
5211600US550604749525,5.50605E+11,55,47,49525,6,78583568,26093452,Marquette,Marquette town,523
5211600US550604765600,5.50605E+11,55,47,65600,6,4015037,244620,Princeton,Princeton city,1267
5211600US550604765625,5.50605E+11,55,47,65625,6,90034357,1943390,Princeton,Princeton town,1519
5211600US550604770925,5.50605E+11,55,47,70925,6,84309536,2599543,St. Marie,St. Marie town,352
5211600US550604772525,5.50605E+11,55,47,72525,6,81959203,2612009,Seneca,Seneca town,387
5211600US550607100000,5.50607E+11,55,71,0,6,0,2326523979,County subdivisions not defined,County subdivisions not defined,0
5211600US550607113237,5.50607E+11,55,71,13237,6,89422825,926507,Cato,Cato town,1621
5211600US550607113750,5.50607E+11,55,71,13750,6,61649824,112508,Centerville,Centerville town,631
5211600US550607115400,5.50607E+11,55,71,15400,6,5115767,14847,Cleveland,Cleveland village,1579
5211600US550607116950,5.50607E+11,55,71,16950,6,90620226,398716,Cooperstown,Cooperstown town,1300
5211600US550607122275,5.50607E+11,55,71,22275,6,91153981,680405,Eaton,Eaton town,814
5211600US550607127125,5.50607E+11,55,71,27125,6,2943302,0,Francis Creek,Francis Creek village,659
5211600US550607127275,5.50607E+11,55,71,27275,6,92970310,708623,Franklin,Franklin town,1250
5211600US550607128975,5.50607E+11,55,71,28975,6,90775374,695618,Gibson,Gibson town,1315
