GEOID,GEOCODE,STATE,COUNTY,COUSUB,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,POP100
623L600US5504202519350,5.5042E+12,55,25,19350,42,4470182,137617,DeForest,DeForest village (part),1612
623L600US5504202587725,5.5042E+12,55,25,87725,42,27155901,0,Windsor,Windsor village (part),811
623L600US5504202711275,5.5042E+12,55,27,11275,42,93012132,1622912,Burnett,Burnett town,831
623L600US5504202711850,5.5042E+12,55,27,11850,42,93404790,1322625,Calamus,Calamus town,1043
623L600US5504202714300,5.5042E+12,55,27,14300,42,84919507,3715269,Chester,Chester town,895
623L600US5504202727000,5.5042E+12,55,27,27000,42,4064773,135102,Fox Lake,Fox Lake city,1604
623L600US5504202727025,5.5042E+12,55,27,27025,42,82093926,17742815,Fox Lake,Fox Lake town,2588
623L600US5504202766150,5.5042E+12,55,27,66150,42,2441163,1656,Randolph,Randolph village,1338
623L600US5504202780525,5.5042E+12,55,27,80525,42,137655763,1920569,Trenton,Trenton town,1219
623L600US5504202785650,5.5042E+12,55,27,85650,42,77750805,10131127,Westford,Westford town (part),1295
623L600US5504203901525,5.5042E+12,55,39,1525,42,93285466,482072,Alto,Alto town (part),1055
623L600US5504203909300,5.5042E+12,55,39,9300,42,1957401,18610,Brandon,Brandon village,882
623L600US5504203925075,5.5042E+12,55,39,25075,42,1903395,46749,Fairwater,Fairwater village,346
623L600US5504203951450,5.5042E+12,55,39,51450,42,89569235,265289,Metomen,Metomen town,689
623L600US5504203984425,5.5042E+12,55,39,84425,42,353814,1494,Waupun,Waupun city (part),0
623L600US5504204739750,5.5042E+12,55,47,39750,42,3380122,565878,Kingston,Kingston village,281
623L600US5504204739775,5.5042E+12,55,47,39775,42,73844602,2345240,Kingston,Kingston town,1079
623L600US5504204748400,5.5042E+12,55,47,48400,42,89882990,1663763,Manchester,Manchester town,1057
623L600US5504207711050,5.50421E+12,55,77,11050,42,125934171,1695221,Buffalo,Buffalo town,1389
623L600US5504207720525,5.50421E+12,55,77,20525,42,74649821,938837,Douglas,Douglas town,784
623L600US5504207724075,5.50421E+12,55,77,24075,42,1648815,154460,Endeavor,Endeavor village,432
623L600US5504207754600,5.50421E+12,55,77,54600,42,59615406,692068,Moundville,Moundville town,526
623L600US5504302500875,5.5043E+12,55,25,875,43,90289504,2156250,Albion,Albion town,2069
623L600US5504302510075,5.5043E+12,55,25,10075,43,189510,8956,Brooklyn,Brooklyn village (part),0
623L600US5504302521100,5.5043E+12,55,25,21100,43,50860735,821748,Dunkirk,Dunkirk town (part),676
623L600US5504302522575,5.5043E+12,55,25,22575,43,1381780,3094,Edgerton,Edgerton city,146
623L600US5504302560200,5.5043E+12,55,25,60200,43,3205523,0,Oregon,Oregon village (part),3096
623L600US5504302560225,5.5043E+12,55,25,60225,43,22211,0,Oregon,Oregon town (part),0
623L600US5504302570400,5.5043E+12,55,25,70400,43,89173019,1513696,Rutland,Rutland town (part),1974
623L600US5504302577675,5.5043E+12,55,25,77675,43,1122913,27751,Stoughton,Stoughton city (part),53
623L600US5504305516225,5.50431E+12,55,55,16225,43,58329597,135039,Cold Spring,Cold Spring town,737
623L600US5504305526675,5.50431E+12,55,55,26675,43,27596,3110,Fort Atkinson,Fort Atkinson city (part),26
623L600US5504305540375,5.50431E+12,55,55,40375,43,88476470,2658593,Koshkonong,Koshkonong town (part),3338
623L600US5504305578475,5.50431E+12,55,55,78475,43,42213163,39119205,Sumner,Sumner town,846
623L600US5504305586925,5.50431E+12,55,55,86925,43,7395512,0,Whitewater,Whitewater city,3168
623L600US5504310513625,5.50431E+12,55,105,13625,43,92427055,89726,Center,Center town,1046
623L600US5504310522575,5.50431E+12,55,105,22575,43,9390388,8228,Edgerton,Edgerton city,5799
623L600US5504310526400,5.50431E+12,55,105,26400,43,2906543,0,Footville,Footville village,772
623L600US5504310528075,5.50431E+12,55,105,28075,43,81244657,3124692,Fulton,Fulton town,3580
623L600US5504310537825,5.50431E+12,55,105,37825,43,969956,5501,Janesville,Janesville city (part),102
623L600US5504310537850,5.50431E+12,55,105,37850,43,69271762,1093625,Janesville,Janesville town (part),3639
623L600US5504310544125,5.50431E+12,55,105,44125,43,93794518,631390,Lima,Lima town,1271
623L600US5504310552200,5.50431E+12,55,105,52200,43,11033407,44562,Milton,Milton city,5716
623L600US5504310552225,5.50431E+12,55,105,52225,43,77592365,5073164,Milton,Milton town,3100
623L600US5504310563675,5.50431E+12,55,105,63675,43,91985273,169678,Plymouth,Plymouth town (part),1245
623L600US5504310564225,5.50431E+12,55,105,64225,43,93038684,1274552,Porter,Porter town,969
623L600US5504310568600,5.50431E+12,55,105,68600,43,68814040,1459884,Rock,Rock town (part),2970
623L600US5504312786925,5.50431E+12,55,127,86925,43,15499310,772889,Whitewater,Whitewater city,11721
623L600US5504312786950,5.50431E+12,55,127,86950,43,74202586,2596242,Whitewater,Whitewater town (part),1433
623L600US5504410532700,5.50441E+12,55,105,32700,44,49982,0,Harmony,Harmony town (part),12
623L600US5504410537825,5.50441E+12,55,105,37825,44,74462923,1546331,Janesville,Janesville city (part),58525
623L600US5504410537850,5.50441E+12,55,105,37850,44,113185,0,Janesville,Janesville town (part),26
623L600US5504410542575,5.50441E+12,55,105,42575,44,77146,0,La Prairie,La Prairie town (part),0
623L600US5504410568600,5.50441E+12,55,105,68600,44,111180,8745,Rock,Rock town (part),11
623L600US5504504500750,5.5045E+12,55,45,750,45,3290424,63693,Albany,Albany village,1096
623L600US5504504500775,5.5045E+12,55,45,775,45,88783917,264616,Albany,Albany town,1189
623L600US5504504509925,5.5045E+12,55,45,9925,45,4283595,0,Brodhead,Brodhead city,3189
623L600US5504504519075,5.5045E+12,55,45,19075,45,88491525,491712,Decatur,Decatur town,1685
623L600US5504504537875,5.5045E+12,55,45,37875,45,100271337,18544,Jefferson,Jefferson town,1170
623L600US5504504553750,5.5045E+12,55,45,53750,45,1541305,0,Monroe,Monroe city (part),0
623L600US5504504554850,5.5045E+12,55,45,54850,45,55459102,0,Mount Pleasant,Mount Pleasant town (part),345
623L600US5504504576075,5.5045E+12,55,45,76075,45,103082939,0,Spring Grove,Spring Grove town,919
623L600US5504504578875,5.5045E+12,55,45,78875,45,91109787,0,Sylvester,Sylvester town,1001
623L600US5504504583625,5.5045E+12,55,45,83625,45,2192,0,Washington,Washington town (part),0
623L600US5504510504100,5.50451E+12,55,105,4100,45,91976610,1517723,Avon,Avon town,570
623L600US5504510506500,5.50451E+12,55,105,6500,45,23647758,677891,Beloit,Beloit city (part),29072
623L600US5504510506525,5.50451E+12,55,105,6525,45,59560494,1590145,Beloit,Beloit town (part),5083
623L600US5504510509925,5.50451E+12,55,105,9925,45,365002,0,Brodhead,Brodhead city,85
623L600US5504510524550,5.50451E+12,55,105,24550,45,8431443,150328,Evansville,Evansville city,5703
623L600US5504510548150,5.50451E+12,55,105,48150,45,93049877,176559,Magnolia,Magnolia town,742
623L600US5504510556325,5.50451E+12,55,105,56325,45,94072601,132857,Newark,Newark town,1510
623L600US5504510560250,5.50451E+12,55,105,60250,45,3073273,0,Orfordville,Orfordville village,1473
623L600US5504510563675,5.50451E+12,55,105,63675,45,21893,0,Plymouth,Plymouth town (part),0
623L600US5504510576325,5.50451E+12,55,105,76325,45,90209789,64773,Spring Valley,Spring Valley town,728
623L600US5504510581650,5.50451E+12,55,105,81650,45,85592842,230437,Union,Union town,2104
623L600US5504602511150,5.5046E+12,55,25,11150,46,7975,0,Burke,Burke town (part),0
623L600US5504602517175,5.5046E+12,55,25,17175,46,11668700,0,Cottage Grove,Cottage Grove village (part),7303
623L600US5504602517200,5.5046E+12,55,25,17200,46,55888133,93333,Cottage Grove,Cottage Grove town (part),2447
623L600US5504602521100,5.5046E+12,55,25,21100,46,29339870,408700,Dunkirk,Dunkirk town (part),1205
623L600US5504602546850,5.5046E+12,55,25,46850,46,130355,0,McFarland,McFarland village (part),0
623L600US5504602563375,5.5046E+12,55,25,63375,46,84261967,5985310,Pleasant Springs,Pleasant Springs town,3078
623L600US5504602577675,5.5046E+12,55,25,77675,46,14224357,835438,Stoughton,Stoughton city (part),13118
623L600US5504602578600,5.5046E+12,55,25,78600,46,31631391,55500,Sun Prairie,Sun Prairie city (part),35550
623L600US5504602578625,5.5046E+12,55,25,78625,46,76652575,0,Sun Prairie,Sun Prairie town,2391
623L600US5504702508350,5.5047E+12,55,25,8350,47,10850001,3632279,Blooming Grove,Blooming Grove town (part),1613
623L600US5504702517175,5.5047E+12,55,25,17175,47,479372,0,Cottage Grove,Cottage Grove village (part),0
623L600US5504702517200,5.5047E+12,55,25,17200,47,24973261,28419,Cottage Grove,Cottage Grove town (part),1344
623L600US5504702521125,5.5047E+12,55,25,21125,47,71669195,16062378,Dunn,Dunn town (part),4880
623L600US5504702525950,5.5047E+12,55,25,25950,47,37862746,283606,Fitchburg,Fitchburg city (part),24682
623L600US5504702546850,5.5047E+12,55,25,46850,47,12192422,17336,McFarland,McFarland village (part),8991
623L600US5504702548000,5.5047E+12,55,25,48000,47,22871897,90855,Madison,Madison city (part),7370
623L600US5504702548025,5.5047E+12,55,25,48025,47,3669287,30195,Madison,Madison town (part),6135
623L600US5504702553675,5.5047E+12,55,25,53675,47,8441314,237128,Monona,Monona city,8624
623L600US5504702577675,5.5047E+12,55,25,77675,47,236068,0,Stoughton,Stoughton city (part),2
623L600US5504702582625,5.5047E+12,55,25,82625,47,4560,0,Verona,Verona town (part),5
623L600US5504802508350,5.5048E+12,55,25,8350,48,38594,0,Blooming Grove,Blooming Grove town (part),9
623L600US5504802511150,5.5048E+12,55,25,11150,48,215622,0,Burke,Burke town (part),57
623L600US5504802517200,5.5048E+12,55,25,17200,48,34952,0,Cottage Grove,Cottage Grove town (part),0
623L600US5504802548000,5.5048E+12,55,25,48000,48,70442409,1426636,Madison,Madison city (part),62324
623L600US5504802548750,5.5048E+12,55,25,48750,48,1807282,3967,Maple Bluff,Maple Bluff village (part),1364
623L600US5504802586125,5.5048E+12,55,25,86125,48,62648,1134,Westport,Westport town (part),0
623L600US5504904304250,5.5049E+12,55,43,4250,49,1858788,52271,Bagley,Bagley village,356
623L600US5504904306100,5.5049E+12,55,43,6100,49,124811106,0,Beetown,Beetown town,723
623L600US5504904308375,5.5049E+12,55,43,8375,49,3268406,0,Bloomington,Bloomington village,741
623L600US5504904308400,5.5049E+12,55,43,8400,49,94229685,9349321,Bloomington,Bloomington town,331
623L600US5504904308525,5.5049E+12,55,43,8525,49,2360661,0,Blue River,Blue River village,457
623L600US5504904308850,5.5049E+12,55,43,8850,49,8326430,7913,Boscobel,Boscobel city,3286
623L600US5504904308875,5.5049E+12,55,43,8875,49,17158959,1203977,Boscobel,Boscobel town,379
623L600US5504904313050,5.5049E+12,55,43,13050,49,2689863,163729,Cassville,Cassville village,777
623L600US5504904313075,5.5049E+12,55,43,13075,49,86274656,8456616,Cassville,Cassville town,402
623L600US5504904313100,5.5049E+12,55,43,13100,49,92789629,0,Castle Rock,Castle Rock town,240
623L600US5504904315500,5.5049E+12,55,43,15500,49,92463149,13077,Clifton,Clifton town,380
623L600US5504904317950,5.5049E+12,55,43,17950,49,2532121,0,Cuba City,Cuba City city,1890
623L600US5504904320175,5.5049E+12,55,43,20175,49,2617094,0,Dickeyville,Dickeyville village,1015
623L600US5504904323400,5.5049E+12,55,43,23400,49,93770822,0,Ellenboro,Ellenboro town,580
623L600US5504904325600,5.5049E+12,55,43,25600,49,4481142,0,Fennimore,Fennimore city,2764
623L600US5504904325625,5.5049E+12,55,43,25625,49,89299698,0,Fennimore,Fennimore town,594
623L600US5504904329525,5.5049E+12,55,43,29525,49,88587111,3301660,Glen Haven,Glen Haven town,363
623L600US5504904332825,5.5049E+12,55,43,32825,49,93795475,0,Harrison,Harrison town,529
623L600US5504904333500,5.5049E+12,55,43,33500,49,3164394,0,Hazel Green,Hazel Green village,1151
623L600US5504904333525,5.5049E+12,55,43,33525,49,90939072,0,Hazel Green,Hazel Green town,1084
623L600US5504904334300,5.5049E+12,55,43,34300,49,93958590,0,Hickory Grove,Hickory Grove town,568
623L600US5504904337800,5.5049E+12,55,43,37800,49,78964734,8396272,Jamestown,Jamestown town,2181
623L600US5504904342250,5.5049E+12,55,43,42250,49,7791409,0,Lancaster,Lancaster city,3907
623L600US5504904343825,5.5049E+12,55,43,43825,49,94608512,0,Liberty,Liberty town,543
623L600US5504904344050,5.5049E+12,55,43,44050,49,94327980,27874,Lima,Lima town,771
623L600US5504904345025,5.5049E+12,55,43,45025,49,93287416,0,Little Grant,Little Grant town,314
623L600US5504904345325,5.5049E+12,55,43,45325,49,2147062,0,Livingston,Livingston village,625
623L600US5504904349350,5.5049E+12,55,43,49350,49,91759854,707458,Marion,Marion town,629
623L600US5504904352150,5.5049E+12,55,43,52150,49,54566166,1761705,Millville,Millville town,127
623L600US5504904353950,5.5049E+12,55,43,53950,49,1298520,0,Montfort,Montfort village,633
623L600US5504904354675,5.5049E+12,55,43,54675,49,715957,0,Mount Hope,Mount Hope village,215
623L600US5504904354700,5.5049E+12,55,43,54700,49,77251780,0,Mount Hope,Mount Hope town,282
623L600US5504904354775,5.5049E+12,55,43,54775,49,93941399,0,Mount Ida,Mount Ida town,561
623L600US5504904355200,5.5049E+12,55,43,55200,49,2652040,92,Muscoda,Muscoda village,1245
623L600US5504904355225,5.5049E+12,55,43,55225,49,86396752,2909317,Muscoda,Muscoda town,754
623L600US5504904358125,5.5049E+12,55,43,58125,49,93178111,28413,North Lancaster,North Lancaster town,581
623L600US5504904361150,5.5049E+12,55,43,61150,49,90509717,1105798,Paris,Paris town,655
623L600US5504904361425,5.5049E+12,55,43,61425,49,982094,0,Patch Grove,Patch Grove village,201
623L600US5504904361450,5.5049E+12,55,43,61450,49,85362489,0,Patch Grove,Patch Grove town,364
623L600US5504904363250,5.5049E+12,55,43,63250,49,16000072,0,Platteville,Platteville city,11836
623L600US5504904363275,5.5049E+12,55,43,63275,49,77926978,0,Platteville,Platteville town,1513
623L600US5504904364625,5.5049E+12,55,43,64625,49,4297350,45173,Potosi,Potosi village,646
623L600US5504904364650,5.5049E+12,55,43,64650,49,119340176,27199282,Potosi,Potosi town,813
623L600US5504904374450,5.5049E+12,55,43,74450,49,90916101,0,Smelser,Smelser town,786
623L600US5504904375075,5.5049E+12,55,43,75075,49,87490009,0,South Lancaster,South Lancaster town,884
623L600US5504904379250,5.5049E+12,55,43,79250,49,1116393,0,Tennyson,Tennyson village,348
623L600US5504904383900,5.5049E+12,55,43,83900,49,98432013,17223530,Waterloo,Waterloo town,552
623L600US5504904384075,5.5049E+12,55,43,84075,49,71296916,2972563,Watterstown,Watterstown town,372
623L600US5504904387800,5.5049E+12,55,43,87800,49,91869032,28604,Wingville,Wingville town,378
623L600US5504904388825,5.5049E+12,55,43,88825,49,644386,0,Woodman,Woodman village,118
623L600US5504904388850,5.5049E+12,55,43,88850,49,69436149,1769052,Woodman,Woodman town,158
623L600US5504904389250,5.5049E+12,55,43,89250,49,102517868,7797830,Wyalusing,Wyalusing town,336
623L600US5504904945325,5.5049E+12,55,49,45325,49,545460,0,Livingston,Livingston village,12
623L600US5504904953950,5.5049E+12,55,49,53950,49,90062,0,Montfort,Montfort village (part),72
623L600US5504904955200,5.5049E+12,55,49,55200,49,1269426,0,Muscoda,Muscoda village (part),51
623L600US5504906506825,5.50491E+12,55,65,6825,49,2183557,0,Benton,Benton village,946
623L600US5504906506850,5.50491E+12,55,65,6850,49,72507847,0,Benton,Benton town (part),474
623L600US5504906517950,5.50491E+12,55,65,17950,49,472326,0,Cuba City,Cuba City city,248
623L600US5504906533500,5.50491E+12,55,65,33500,49,115476,0,Hazel Green,Hazel Green village,22
623L600US5504910300675,5.50491E+12,55,103,675,49,93561129,0,Akan,Akan town,391
623L600US5504910308175,5.50491E+12,55,103,8175,49,93504122,0,Bloom,Bloom town,538
623L600US5504910308600,5.50491E+12,55,103,8600,49,932565,0,Boaz,Boaz village,129
623L600US5504910319000,5.50491E+12,55,103,19000,49,90947619,0,Dayton,Dayton town,763
623L600US5504910321400,5.50491E+12,55,103,21400,49,90207877,2145834,Eagle,Eagle town,492
623L600US5504910326475,5.50491E+12,55,103,26475,49,91996027,387,Forest,Forest town,333
623L600US5504910367775,5.50491E+12,55,103,67775,49,107840947,1871126,Richwood,Richwood town,527
623L600US5504910378825,5.50491E+12,55,103,78825,49,93421503,18868,Sylvan,Sylvan town,516
623L600US5504910382900,5.50491E+12,55,103,82900,49,983665,1382,Viola,Viola village,436
623L600US5504910389625,5.50491E+12,55,103,89625,49,786130,0,Yuba,Yuba village,53
623L600US5505005702850,5.50501E+12,55,57,2850,50,171089773,32817093,Armenia,Armenia town,705
623L600US5505005712350,5.50501E+12,55,57,12350,50,2591614,0,Camp Douglas,Camp Douglas village,647
623L600US5505005715225,5.50501E+12,55,57,15225,50,92521417,0,Clearfield,Clearfield town,702
623L600US5505005718225,5.50501E+12,55,57,18225,50,134589043,5304350,Cutler,Cutler town,300
623L600US5505005723800,5.50501E+12,55,57,23800,50,5091766,0,Elroy,Elroy city,1356
623L600US5505005725850,5.50501E+12,55,57,25850,50,98845917,754215,Finley,Finley town,88
623L600US5505005726825,5.50501E+12,55,57,26825,50,79649292,0,Fountain,Fountain town,592
623L600US5505005728850,5.50501E+12,55,57,28850,50,86010525,29143350,Germantown,Germantown town,1628
623L600US5505005736675,5.50501E+12,55,57,36675,50,1807113,0,Hustler,Hustler village,162
623L600US5505005739575,5.50501E+12,55,57,39575,50,72079734,1824871,Kildare,Kildare town,690
623L600US5505005739800,5.50501E+12,55,57,39800,50,140911983,6775109,Kingston,Kingston town,57
623L600US5505005743300,5.50501E+12,55,57,43300,50,108976072,122548,Lemonweir,Lemonweir town,1658
623L600US5505005744675,5.50501E+12,55,57,44675,50,85078649,43171,Lindina,Lindina town,685
623L600US5505005744825,5.50501E+12,55,57,44825,50,72924269,139069,Lisbon,Lisbon town,1750
623L600US5505005746525,5.50501E+12,55,57,46525,50,71639976,4427580,Lyndon,Lyndon town,1493
623L600US5505005746600,5.50501E+12,55,57,46600,50,5473715,0,Lyndon Station,Lyndon Station village,498
623L600US5505005749375,5.50501E+12,55,57,49375,50,60601426,2491626,Marion,Marion town,444
623L600US5505005750025,5.50501E+12,55,57,50025,50,11577102,1102539,Mauston,Mauston city,4347
623L600US5505005755700,5.50501E+12,55,57,55700,50,7155028,809015,Necedah,Necedah village,924
623L600US5505005755725,5.50501E+12,55,57,55725,50,203215344,12199659,Necedah,Necedah town,2448
623L600US5505005756900,5.50501E+12,55,57,56900,50,7079350,491180,New Lisbon,New Lisbon city,1748
623L600US5505005760150,5.50501E+12,55,57,60150,50,90850528,37368,Orange,Orange town,540
