GEOID,GEOCODE,STATE,SLDL18,SDELM,SDSEC,SDUNI,AREALAND,AREAWATR,BASENAME,NAME,POP100
629L600US5505499997,5505499997,55,54,,,99997,35707,76737065,School District Not Defined,School District Not Defined (part),0
629L600US5505500390,5505500390,55,55,,,390,24027041,43409,Appleton Area School District,Appleton Area School District (part),12644
629L600US5505506600,5505506600,55,55,,,6600,23765270,13708,Hortonville School District,Hortonville School District (part),2573
629L600US5505510320,5505510320,55,55,,,10320,129163770,3915689,Neenah School District,Neenah School District (part),45929
629L600US5505510590,5505510590,55,55,,,10590,571361,0,New London School District,New London School District (part),0
629L600US5505516830,5505516830,55,55,,,16830,33879258,184368,Winneconne Community School District,Winneconne Community School District (part),846
629L600US5505599997,5505599997,55,55,,,99997,0,26129662,School District Not Defined,School District Not Defined (part),0
629L600US5505600390,5505600390,55,56,,,390,54104768,436022,Appleton Area School District,Appleton Area School District (part),39251
629L600US5505604920,5505604920,55,56,,,4920,5211336,0,Freedom Area School District,Freedom Area School District (part),458
629L600US5505606600,5505606600,55,56,,,6600,106468202,116554,Hortonville School District,Hortonville School District (part),12216
629L600US5505610320,5505610320,55,56,,,10320,22490181,57966,Neenah School District,Neenah School District (part),872
629L600US5505610590,5505610590,55,56,,,10590,73490799,320549,New London School District,New London School District (part),1628
629L600US5505610980,5505610980,55,56,,,10980,38681210,822092,Omro School District,Omro School District (part),601
629L600US5505611190,5505611190,55,56,,,11190,4604355,8025,Oshkosh Area School District,Oshkosh Area School District (part),149
629L600US5505616500,5505616500,55,56,,,16500,49197570,28256669,Weyauwega-Fremont School District,Weyauwega-Fremont School District (part),780
629L600US5505616830,5505616830,55,56,,,16830,222753644,44948215,Winneconne Community School District,Winneconne Community School District (part),8589
629L600US5505699997,5505699997,55,56,,,99997,1708,32843948,School District Not Defined,School District Not Defined (part),0
629L600US5505700390,5505700390,55,57,,,390,20326709,989087,Appleton Area School District,Appleton Area School District (part),33710
629L600US5505709030,5505709030,55,57,,,9030,18829426,3037957,Menasha School District,Menasha School District (part),24227
629L600US5505799997,5505799997,55,57,,,99997,0,2448550,School District Not Defined,School District Not Defined (part),0
629L600US5505805160,5505805160,55,58,,,5160,9398441,0,Germantown School District,Germantown School District (part),710
629L600US5505813950,5505813950,55,58,,,13950,102126838,2994952,Slinger School District,Slinger School District (part),11683
629L600US5505816290,5505816290,55,58,,,16290,86749780,3543654,West Bend School District,West Bend School District (part),42958
629L600US5505899999,5505899999,55,58,,,99999,29754915,1578,58,Remainder of Assembly District 58,3703
629L600US5505902160,5505902160,55,59,,,2160,430773816,8241734,Campbellsport School District,Campbellsport School District (part),9709
629L600US5505902520,5505902520,55,59,,,2520,69231322,337463,Chilton School District,Chilton School District (part),989
629L600US5505904260,5505904260,55,59,,,4260,75676866,2146833,Elkhart Lake-Glenbeulah School District,Elkhart Lake-Glenbeulah School District (part),522
629L600US5505904680,5505904680,55,59,,,4680,1786995,12189,Fond du Lac School District,Fond du Lac School District (part),18
629L600US5505907380,5505907380,55,59,,,7380,270088561,2148724,Kewaskum School District,Kewaskum School District (part),10161
629L600US5505907440,5505907440,55,59,,,7440,24007989,219206,Kiel Area School District,Kiel Area School District (part),365
629L600US5505908220,5505908220,55,59,,,8220,9523612,29827,Lomira School District,Lomira School District (part),92
629L600US5505910530,5505910530,55,59,,,10530,260133216,1544062,New Holstein School District,New Holstein School District (part),7725
629L600US5505911070,5505911070,55,59,,,11070,2328646,27787,Oostburg School District,Oostburg School District (part),117
629L600US5505911940,5505911940,55,59,,,11940,205974983,1791762,Plymouth School District,Plymouth School District (part),4950
629L600US5505912450,5505912450,55,59,,,12450,54345943,259995,Random Lake School District,Random Lake School District (part),1062
629L600US5505913680,5505913680,55,59,,,13680,20014348,263701,Sheboygan Falls School District,Sheboygan Falls School District (part),723
629L600US5505913950,5505913950,55,59,,,13950,99367636,0,Slinger School District,Slinger School District (part),4945
629L600US5505916290,5505916290,55,59,,,16290,32260401,166918,West Bend School District,West Bend School District (part),2211
629L600US5505999997,5505999997,55,59,,,99997,0,46007993,School District Not Defined,School District Not Defined (part),0
629L600US5505999999,5505999999,55,59,,,99999,75146246,1931357,59,Remainder of Assembly District 59,14569
629L600US5506002430,5506002430,55,60,,,2430,36139627,0,Cedar Grove-Belgium Area School District,Cedar Grove-Belgium Area School District (part),2935
629L600US5506002460,5506002460,55,60,,,2460,85979613,555474,Cedarburg School District,Cedarburg School District (part),18782
629L600US5506004890,5506004890,55,60,,,4890,161184276,2036207,Northern Ozaukee School District,Northern Ozaukee School District,5637
629L600US5506005160,5506005160,55,60,,,5160,20530450,0,Germantown School District,Germantown School District (part),1557
629L600US5506005610,5506005610,55,60,,,5610,1752114,10947,Grafton School District,Grafton School District (part),966
629L600US5506007380,5506007380,55,60,,,7380,94195239,805766,Kewaskum School District,Kewaskum School District (part),3623
629L600US5506012000,5506012000,55,60,,,12000,74560757,261492,Port Washington-Saukville School District,Port Washington-Saukville School District (part),17517
629L600US5506012450,5506012450,55,60,,,12450,73218160,289355,Random Lake School District,Random Lake School District (part),1260
629L600US5506016290,5506016290,55,60,,,16290,137612583,387477,West Bend School District,West Bend School District (part),7081
629L600US5506099997,5506099997,55,60,,,99997,0,2281553555,School District Not Defined,School District Not Defined (part),0
629L600US5506107320,5506107320,55,61,,,7320,131218869,813311,Kenosha School District,Kenosha School District (part),24844
629L600US5506199997,5506199997,55,61,,,99997,0,1228315468,School District Not Defined,School District Not Defined (part),0
629L600US5506199999,5506199999,55,61,,,99999,414126258,15018336,61,Remainder of Assembly District 61,35128
629L600US5506210170,5506210170,55,62,,,10170,13808339,4801644,Muskego-Norway School District,Muskego-Norway School District (part),4844
629L600US5506212360,5506212360,55,62,,,12360,135432302,1072773,Racine School District,Racine School District (part),46580
629L600US5506299997,5506299997,55,62,,,99997,0,1169746395,School District Not Defined,School District Not Defined (part),0
629L600US5506299999,5506299999,55,62,,,99999,165859578,643586,62,Remainder of Assembly District 62,6998
629L600US5506301890,5506301890,55,63,,,1890,157722054,5916097,Burlington Area School District,Burlington Area School District (part),18146
629L600US5506312360,5506312360,55,63,,,12360,86890121,156087,Racine School District,Racine School District (part),28282
629L600US5506399999,5506399999,55,63,,,99999,169387721,813909,63,Remainder of Assembly District 63,13380
629L600US5506407320,5506407320,55,64,,,7320,64538340,222484,Kenosha School District,Kenosha School District (part),47194
629L600US5506412360,5506412360,55,64,,,12360,11164519,162394,Racine School District,Racine School District (part),9310
629L600US5506499999,5506499999,55,64,,,99999,6611770,18498,64,Remainder of Assembly District 64,1341
629L600US5506507320,5506507320,55,65,,,7320,25658523,145653,Kenosha School District,Kenosha School District (part),57248
629L600US5506599997,5506599997,55,65,,,99997,0,3320439,School District Not Defined,School District Not Defined (part),0
629L600US5506612360,5506612360,55,66,,,12360,26055729,314651,Racine School District,Racine School District (part),56026
629L600US5506700061,5506700061,55,67,,,61,78683962,1644504,Chetek-Weyerhaeuser Area School District,Chetek-Weyerhaeuser Area School District (part),638
629L600US5506700870,5506700870,55,67,,,870,36941130,4591,Barron Area School District,Barron Area School District (part),512
629L600US5506701350,5506701350,55,67,,,1350,426317381,5925602,Bloomer School District,Bloomer School District,7523
629L600US5506701590,5506701590,55,67,,,1590,211582211,1679875,Boyceville Community School District,Boyceville Community School District (part),2026
629L600US5506702040,5506702040,55,67,,,2040,226274504,1567092,Cadott Community School District,Cadott Community School District (part),3423
629L600US5506702550,5506702550,55,67,,,2550,430747025,21876102,Chippewa Falls Area School District,Chippewa Falls Area School District (part),22990
629L600US5506702790,5506702790,55,67,,,2790,470393370,4380896,Colfax School District,Colfax School District,4749
629L600US5506702880,5506702880,55,67,,,2880,255438894,6506374,Cornell School District,Cornell School District,2824
629L600US5506704050,5506704050,55,67,,,4050,19967325,128271,Eau Claire Area School District,Eau Claire Area School District (part),412
629L600US5506704230,5506704230,55,67,,,4230,218220841,2749696,Elk Mound Area School District,Elk Mound Area School District (part),4985
629L600US5506705280,5506705280,55,67,,,5280,31915621,229725,Gilman School District,Gilman School District (part),130
629L600US5506707680,5506707680,55,67,,,7680,329354395,16180451,Lake Holcombe School District,Lake Holcombe School District (part),2050
629L600US5506709090,5506709090,55,67,,,9090,213495914,8867707,Menomonie Area School District,Menomonie Area School District (part),4837
629L600US5506710440,5506710440,55,67,,,10440,185784736,15179167,New Auburn School District,New Auburn School District (part),1679
629L600US5506712180,5506712180,55,67,,,12180,63186574,449730,Prairie Farm School District,Prairie Farm School District (part),294
629L600US5506714430,5506714430,55,67,,,14430,183618827,3328444,Stanley-Boyd Area School District,Stanley-Boyd Area School District (part),1424
629L600US5506714970,5506714970,55,67,,,14970,10043276,0,Flambeau School District,Flambeau School District (part),17
629L600US5506800210,5506800210,55,68,,,210,101043037,584467,Alma Center School District,Alma Center School District (part),594
629L600US5506800270,5506800270,55,68,,,270,13062686,2698613,Altoona School District,Altoona School District (part),8149
629L600US5506800630,5506800630,55,68,,,630,417812041,5052625,Augusta School District,Augusta School District,4721
629L600US5506802040,5506802040,55,68,,,2040,162320087,437835,Cadott Community School District,Cadott Community School District (part),1888
629L600US5506802550,5506802550,55,68,,,2550,123185987,12438176,Chippewa Falls Area School District,Chippewa Falls Area School District (part),12644
629L600US5506804050,5506804050,55,68,,,4050,64637869,794193,Eau Claire Area School District,Eau Claire Area School District (part),8750
629L600US5506804200,5506804200,55,68,,,4200,24057901,0,Eleva-Strum School District,Eleva-Strum School District (part),172
629L600US5506804500,5506804500,55,68,,,4500,238803148,1448083,Fall Creek School District,Fall Creek School District (part),3832
629L600US5506805970,5506805970,55,68,,,5970,368472218,4375964,Greenwood School District,Greenwood School District (part),3224
629L600US5506808250,5506808250,55,68,,,8250,4202392,0,Loyal School District,Loyal School District (part),48
629L600US5506810350,5506810350,55,68,,,10350,81558717,236049,Neillsville School District,Neillsville School District (part),166
629L600US5506811220,5506811220,55,68,,,11220,698464776,1935398,Osseo-Fairchild School District,Osseo-Fairchild School District (part),5561
629L600US5506811310,5506811310,55,68,,,11310,168632674,2667947,Owen-Withee School District,Owen-Withee School District (part),2160
629L600US5506814430,5506814430,55,68,,,14430,210976322,598903,Stanley-Boyd Area School District,Stanley-Boyd Area School District (part),5827
629L600US5506814820,5506814820,55,68,,,14820,336354155,1225350,Thorp School District,Thorp School District (part),4160
629L600US5506900030,5506900030,55,69,,,30,53195717,81812,Abbotsford School District,Abbotsford School District (part),3033
629L600US5506900210,5506900210,55,69,,,210,11841357,2760,Alma Center School District,Alma Center School District (part),53
629L600US5506900570,5506900570,55,69,,,570,757667,0,Athens School District,Athens School District (part),0
629L600US5506902730,5506902730,55,69,,,2730,373081391,848961,Colby School District,Colby School District (part),6666
629L600US5506904080,5506904080,55,69,,,4080,97883838,16870,Edgar School District,Edgar School District (part),2499
629L600US5506905640,5506905640,55,69,,,5640,191082474,653002,Granton Area School District,Granton Area School District,2084
629L600US5506905970,5506905970,55,69,,,5970,16055246,48313,Greenwood School District,Greenwood School District (part),117
629L600US5506908250,5506908250,55,69,,,8250,292014841,511047,Loyal School District,Loyal School District (part),3854
629L600US5506908820,5506908820,55,69,,,8820,336504839,849406,Marshfield School District,Marshfield School District (part),21110
629L600US5506910350,5506910350,55,69,,,10350,635677684,7552923,Neillsville School District,Neillsville School District (part),6181
629L600US5506911310,5506911310,55,69,,,11310,159861289,1056098,Owen-Withee School District,Owen-Withee School District (part),2131
629L600US5506911790,5506911790,55,69,,,11790,166194790,1195491,Pittsville School District,Pittsville School District (part),695
629L600US5506914190,5506914190,55,69,,,14190,209558266,713192,Spencer School District,Spencer School District,4407
629L600US5506914580,5506914580,55,69,,,14580,236467029,2360842,Stratford School District,Stratford School District (part),4304
629L600US5507000600,5507000600,55,70,,,600,260478534,436421,Auburndale School District,Auburndale School District (part),2955
629L600US5507000780,5507000780,55,70,,,780,3070095,0,Bangor School District,Bangor School District (part),87
629L600US5507001260,5507001260,55,70,,,1260,507657348,8611141,Black River Falls School District,Black River Falls School District (part),1177
629L600US5507008820,5507008820,55,70,,,8820,49945941,24354,Marshfield School District,Marshfield School District (part),945
629L600US5507009000,5507009000,55,70,,,9000,48476227,521142,Melrose-Mindoro School District,Melrose-Mindoro School District (part),275
629L600US5507010380,5507010380,55,70,,,10380,89846089,1906405,Nekoosa School District,Nekoosa School District (part),3480
629L600US5507010560,5507010560,55,70,,,10560,2319821,0,New Lisbon School District,New Lisbon School District (part),4
629L600US5507011790,5507011790,55,70,,,11790,761250996,14837835,Pittsville School District,Pittsville School District (part),3003
629L600US5507011970,5507011970,55,70,,,11970,126104680,14490679,Port Edwards School District,Port Edwards School District (part),825
629L600US5507014160,5507014160,55,70,,,14160,475701481,770443,Sparta Area School District,Sparta Area School District (part),15049
629L600US5507014490,5507014490,55,70,,,14490,468602106,28192978,Stevens Point Area School District,Stevens Point Area School District (part),9348
629L600US5507014910,5507014910,55,70,,,14910,779490511,25660964,Tomah Area School District,Tomah Area School District (part),16787
629L600US5507017070,5507017070,55,70,,,17070,302730306,682718,Wisconsin Rapids School District,Wisconsin Rapids School District (part),4341
629L600US5507100240,5507100240,55,71,,,240,146092408,940488,Almond-Bancroft School District,Almond-Bancroft School District (part),1007
629L600US5507100330,5507100330,55,71,,,330,254230982,4160934,Tomorrow River School District,Tomorrow River School District,5102
629L600US5507106840,5507106840,55,71,,,6840,20468323,588005,Iola-Scandinavia School District,Iola-Scandinavia School District (part),115
629L600US5507113140,5507113140,55,71,,,13140,242111446,3391147,Rosholt School District,Rosholt School District (part),2812
629L600US5507114490,5507114490,55,71,,,14490,482950976,15784647,Stevens Point Area School District,Stevens Point Area School District (part),47535
629L600US5507115840,5507115840,55,71,,,15840,54740661,189561,Waupaca School District,Waupaca School District (part),739
629L600US5507116710,5507116710,55,71,,,16710,16154211,21164,Wild Rose School District,Wild Rose School District (part),104
629L600US5507117070,5507117070,55,71,,,17070,38503935,1410508,Wisconsin Rapids School District,Wisconsin Rapids School District (part),452
629L600US5507200060,5507200060,55,72,,,60,579642804,54720257,Adams-Friendship Area School District,Adams-Friendship Area School District (part),4214
629L600US5507200240,5507200240,55,72,,,240,136527140,931225,Almond-Bancroft School District,Almond-Bancroft School District (part),1497
629L600US5507201140,5507201140,55,72,,,1140,2576676,0,Berlin Area School District,Berlin Area School District (part),46
629L600US5507210380,5507210380,55,72,,,10380,195485289,25287334,Nekoosa School District,Nekoosa School District (part),5225
629L600US5507211820,5507211820,55,72,,,11820,559499895,2504007,Tri-County Area School District,Tri-County Area School District,3938
629L600US5507211970,5507211970,55,72,,,11970,17641227,3230389,Port Edwards School District,Port Edwards School District (part),2891
629L600US5507215960,5507215960,55,72,,,15960,349496507,6034820,Wautoma Area School District,Wautoma Area School District (part),7184
629L600US5507216440,5507216440,55,72,,,16440,118642096,924086,Westfield School District,Westfield School District (part),1567
629L600US5507216710,5507216710,55,72,,,16710,87942030,134549,Wild Rose School District,Wild Rose School District (part),715
629L600US5507217070,5507217070,55,72,,,17070,258010507,7859353,Wisconsin Rapids School District,Wisconsin Rapids School District (part),30392
629L600US5507306270,5507306270,55,73,,,6270,88804094,3750607,Hayward Community School District,Hayward Community School District (part),207
629L600US5507308640,5507308640,55,73,,,8640,467953067,7127448,Maple School District,Maple School District (part),5415
629L600US5507309720,5507309720,55,73,,,9720,1021097288,63616094,Northwood School District,Northwood School District,3305
629L600US5507313710,5507313710,55,73,,,13710,81803881,910094,Shell Lake School District,Shell Lake School District (part),464
629L600US5507313890,5507313890,55,73,,,13890,116714269,7866236,Siren School District,Siren School District (part),760
629L600US5507313980,5507313980,55,73,,,13980,402492336,8697329,Solon Springs School District,Solon Springs School District,2281
629L600US5507314220,5507314220,55,73,,,14220,859908624,62816904,Spooner Area School District,Spooner Area School District (part),8240
629L600US5507314670,5507314670,55,73,,,14670,1016123917,33509359,Superior School District,Superior School District,33546
629L600US5507316230,5507316230,55,73,,,16230,1066788008,72714361,Webster School District,Webster School District (part),4289
629L600US5507399997,5507399997,55,73,,,99997,0,355798058,School District Not Defined,School District Not Defined (part),0
629L600US5507400058,5507400058,55,74,,,58,1823174818,85806914,Chequamegon School District,Chequamegon School District,6456
629L600US5507400510,5507400510,55,74,,,510,1054909012,12159714,Ashland School District,Ashland School District,13161
629L600US5507400900,5507400900,55,74,,,900,420752201,789405,Bayfield School District,Bayfield School District,3351
629L600US5507401920,5507401920,55,74,,,1920,600156689,5003306,Butternut School District,Butternut School District,1151
629L600US5507403810,5507403810,55,74,,,3810,1677597880,71114353,Drummond Area School District,Drummond Area School District,4231
629L600US5507406270,5507406270,55,74,,,6270,461820471,38925578,Hayward Community School District,Hayward Community School District (part),1811
629L600US5507406750,5507406750,55,74,,,6750,1220731686,25420026,Hurley School District,Hurley School District,4196
629L600US5507408640,5507408640,55,74,,,8640,664255854,16837750,Maple School District,Maple School District (part),2798
629L600US5507408970,5507408970,55,74,,,8970,516297840,6654325,Mellen School District,Mellen School District,1811
629L600US5507409150,5507409150,55,74,,,9150,436305993,42426489,Mercer School District,Mercer School District,1649
629L600US5507411730,5507411730,55,74,,,11730,1491492708,27695549,Phillips School District,Phillips School District,6047
629L600US5507412030,5507412030,55,74,,,12030,751509793,2843698,South Shore School District,South Shore School District,1966
629L600US5507412210,5507412210,55,74,,,12210,799659868,3401182,Prentice School District,Prentice School District (part),2647
629L600US5507412780,5507412780,55,74,,,12780,65062675,2251427,Rib Lake School District,Rib Lake School District (part),227
629L600US5507414970,5507414970,55,74,,,14970,69080522,0,Flambeau School District,Flambeau School District (part),87
629L600US5507415540,5507415540,55,74,,,15540,480961776,924423,Washburn School District,Washburn School District,3862
629L600US5507499997,5507499997,55,74,,,99997,142640295,4873854598,School District Not Defined,School District Not Defined (part),1
629L600US5507499999,5507499999,55,74,,,99999,256887278,73941941,74,Remainder of Assembly District 74,3558
629L600US5507500061,5507500061,55,75,,,61,297961292,14212440,Chetek-Weyerhaeuser Area School District,Chetek-Weyerhaeuser Area School District (part),6220
629L600US5507500750,5507500750,55,75,,,750,23938750,418986,Unity School District,Unity School District (part),132
629L600US5507500870,5507500870,55,75,,,870,429436155,1156801,Barron Area School District,Barron Area School District (part),8421
629L600US5507501170,5507501170,55,75,,,1170,141163962,21565341,Birchwood School District,Birchwood School District (part),1385
629L600US5507501590,5507501590,55,75,,,1590,73615470,108594,Boyceville Community School District,Boyceville Community School District (part),539
629L600US5507502130,5507502130,55,75,,,2130,174775861,2915611,Cameron School District,Cameron School District,4941
629L600US5507502580,5507502580,55,75,,,2580,67915180,250079,Clayton School District,Clayton School District (part),509
629L600US5507502610,5507502610,55,75,,,2610,203469802,498321,Clear Lake School District,Clear Lake School District (part),2740
629L600US5507503090,5507503090,55,75,,,3090,465774483,21999842,Cumberland School District,Cumberland School District,6083
629L600US5507504860,5507504860,55,75,,,4860,148319,0,Frederic School District,Frederic School District (part),6
629L600US5507505520,5507505520,55,75,,,5520,42391729,37014,Glenwood City School District,Glenwood City School District (part),256
629L600US5507506270,5507506270,55,75,,,6270,65188143,4490787,Hayward Community School District,Hayward Community School District (part),639
629L600US5507508280,5507508280,55,75,,,8280,65621886,1717225,Luck School District,Luck School District (part),174
629L600US5507510440,5507510440,55,75,,,10440,25983511,13511,New Auburn School District,New Auburn School District (part),269
629L600US5507512180,5507512180,55,75,,,12180,166972294,125383,Prairie Farm School District,Prairie Farm School District (part),1650
629L600US5507512810,5507512810,55,75,,,12810,577717827,35887537,Rice Lake Area School District,Rice Lake Area School District,16431
629L600US5507513710,5507513710,55,75,,,13710,299238443,22228079,Shell Lake School District,Shell Lake School District (part),3225
629L600US5507514220,5507514220,55,75,,,14220,411375656,18361386,Spooner Area School District,Spooner Area School District (part),2492
629L600US5507515060,5507515060,55,75,,,15060,199199548,10816625,Turtle Lake School District,Turtle Lake School District (part),2639
629L600US5507608520,5507608520,55,76,,,8520,16894437,151026,Madison Metropolitan School District,Madison Metropolitan School District (part),71685
629L600US5507708520,5507708520,55,77,,,8520,43601291,1732981,Madison Metropolitan School District,Madison Metropolitan School District (part),62984
629L600US5507708910,5507708910,55,77,,,8910,3869,0,McFarland School District,McFarland School District (part),0
629L600US5507711100,5507711100,55,77,,,11100,133761,0,Oregon School District,Oregon School District (part),0
629L600US5507715330,5507715330,55,77,,,15330,24050,391,Verona Area School District,Verona Area School District (part),8
629L600US5507799997,5507799997,55,77,,,99997,0,51860371,School District Not Defined,School District Not Defined (part),0
629L600US5507808520,5507808520,55,78,,,8520,37065735,84546,Madison Metropolitan School District,Madison Metropolitan School District (part),56823
629L600US5507809510,5507809510,55,78,,,9510,10635032,32742,Middleton-Cross Plains School District,Middleton-Cross Plains School District (part),8445
629L600US5507815330,5507815330,55,78,,,15330,3188169,35585,Verona Area School District,Verona Area School District (part),1874
629L600US5507901230,5507901230,55,79,,,1230,56410685,402400,Wisconsin Heights School District,Wisconsin Heights School District (part),628
629L600US5507903180,5507903180,55,79,,,3180,81911370,636343,DeForest Area School District,DeForest Area School District (part),7425
629L600US5507908190,5507908190,55,79,,,8190,13530452,2305,Lodi School District,Lodi School District (part),107
629L600US5507908520,5507908520,55,79,,,8520,821557,366,Madison Metropolitan School District,Madison Metropolitan School District (part),326
629L600US5507909510,5507909510,55,79,,,9510,163593752,794590,Middleton-Cross Plains School District,Middleton-Cross Plains School District (part),34320
629L600US5507912120,5507912120,55,79,,,12120,1047342,0,Poynette School District,Poynette School District (part),6
629L600US5507913410,5507913410,55,79,,,13410,3138843,186105,Sauk Prairie School District,Sauk Prairie School District (part),30
629L600US5507914640,5507914640,55,79,,,14640,13706196,101665,Sun Prairie Area School District,Sun Prairie Area School District (part),2282
629L600US5507915330,5507915330,55,79,,,15330,22381379,4212,Verona Area School District,Verona Area School District (part),2797
629L600US5507915810,5507915810,55,79,,,15810,128761031,3347476,Waunakee Community School District,Waunakee Community School District (part),21811
629L600US5508000120,5508000120,55,80,,,120,42070207,0,Albany School District,Albany School District (part),474
629L600US5508000450,5508000450,55,80,,,450,73290678,0,Argyle School District,Argyle School District (part),380
629L600US5508000840,5508000840,55,80,,,840,170144984,63154,Barneveld School District,Barneveld School District (part),2371
629L600US5508000990,5508000990,55,80,,,990,184176084,1091778,Belleville School District,Belleville School District,5586
629L600US5508001230,5508001230,55,80,,,1230,72886237,16220,Wisconsin Heights School District,Wisconsin Heights School District (part),740
629L600US5508001310,5508001310,55,80,,,1310,220435649,17224,Pecatonica Area School District,Pecatonica Area School District (part),1605
629L600US5508003690,5508003690,55,80,,,3690,111331125,60134,Dodgeville School District,Dodgeville School District (part),1141
629L600US5508008520,5508008520,55,80,,,8520,3036854,0,Madison Metropolitan School District,Madison Metropolitan School District (part),1332
629L600US5508009510,5508009510,55,80,,,9510,28197788,375580,Middleton-Cross Plains School District,Middleton-Cross Plains School District (part),816
629L600US5508009660,5508009660,55,80,,,9660,63254836,0,Mineral Point School District,Mineral Point School District (part),329
629L600US5508009840,5508009840,55,80,,,9840,26608495,0,Monroe School District,Monroe School District (part),193
629L600US5508009900,5508009900,55,80,,,9900,132925092,41694,Monticello School District,Monticello School District (part),2333
629L600US5508009990,5508009990,55,80,,,9990,369860923,103862,Mount Horeb Area School District,Mount Horeb Area School District,13055
629L600US5508010500,5508010500,55,80,,,10500,206884230,3104,New Glarus School District,New Glarus School District,4895
629L600US5508011100,5508011100,55,80,,,11100,140344006,695568,Oregon School District,Oregon School District (part),16341
629L600US5508014250,5508014250,55,80,,,14250,849333,0,River Valley School District,River Valley School District (part),21
629L600US5508015330,5508015330,55,80,,,15330,96504505,445701,Verona Area School District,Verona Area School District (part),14218
629L600US5508100810,5508100810,55,81,,,810,372023910,9194850,Baraboo School District,Baraboo School District (part),20672
629L600US5508100840,5508100840,55,81,,,840,4801814,0,Barneveld School District,Barneveld School District (part),26
629L600US5508101230,5508101230,55,81,,,1230,138157140,1417457,Wisconsin Heights School District,Wisconsin Heights School District (part),4902
629L600US5508108190,5508108190,55,81,,,8190,32727006,5864589,Lodi School District,Lodi School District (part),601
629L600US5508112060,5508112060,55,81,,,12060,305095147,23394337,Portage Community School District,Portage Community School District (part),13336
629L600US5508112660,5508112660,55,81,,,12660,61254621,510882,Reedsburg School District,Reedsburg School District (part),348
629L600US5508113410,5508113410,55,81,,,13410,561156901,21054003,Sauk Prairie School District,Sauk Prairie School District (part),16443
629L600US5508114250,5508114250,55,81,,,14250,221961693,7201370,River Valley School District,River Valley School District (part),2341
629L600US5508117040,5508117040,55,81,,,17040,88567377,4326219,Wisconsin Dells School District,Wisconsin Dells School District (part),1274
629L600US5508204830,5508204830,55,82,,,4830,74075700,271953,Franklin Public School District,Franklin Public School District (part),29205
629L600US5508205910,5508205910,55,82,,,5910,14414516,22101,Greendale School District,Greendale School District,14854
629L600US5508205940,5508205940,55,82,,,5940,6551402,0,Greenfield School District,Greenfield School District (part),10270
629L600US5508206000,5508206000,55,82,,,6000,1365490,0,Whitnall School District,Whitnall School District (part),1343
629L600US5508210830,5508210830,55,82,,,10830,10594561,0,Oak Creek-Franklin School District,Oak Creek-Franklin School District (part),3524
629L600US5508304020,5508304020,55,83,,,4020,39351554,235864,East Troy Community School District,East Troy Community School District (part),805
629L600US5508304830,5508304830,55,83,,,4830,63993,0,Franklin Public School District,Franklin Public School District (part),61
629L600US5508306000,5508306000,55,83,,,6000,9276469,15882,Whitnall School District,Whitnall School District (part),8595
629L600US5508310060,5508310060,55,83,,,10060,83409531,2776969,Mukwonago School District,Mukwonago School District (part),8887
629L600US5508310170,5508310170,55,83,,,10170,80986032,11125864,Muskego-Norway School District,Muskego-Norway School District (part),25030
629L600US5508310470,5508310470,55,83,,,10470,19776,0,New Berlin School District,New Berlin School District (part),2
629L600US5508310710,5508310710,55,83,,,10710,3191700,240579,Norris School District,Norris School District,63
629L600US5508315780,5508315780,55,83,,,15780,24729224,287112,Waukesha School District,Waukesha School District (part),3263
629L600US5508399999,5508399999,55,83,,,99999,88410214,5865431,83,Remainder of Assembly District 83,12064
629L600US5508405940,5508405940,55,84,,,5940,6985024,0,Greenfield School District,Greenfield School District (part),11610
629L600US5508406000,5508406000,55,84,,,6000,10502739,14778,Whitnall School District,Whitnall School District (part),8293
629L600US5508409600,5508409600,55,84,,,9600,7376567,0,Milwaukee School District,Milwaukee School District (part),19733
629L600US5508410170,5508410170,55,84,,,10170,1624002,99505,Muskego-Norway School District,Muskego-Norway School District (part),18
629L600US5508410470,5508410470,55,84,,,10470,53080118,527424,New Berlin School District,New Berlin School District (part),19465
629L600US5508416260,5508416260,55,84,,,16260,468213,0,West Allis School District,West Allis School District (part),410
629L600US5508509960,5508509960,55,85,,,9960,47570439,13194,Mosinee School District,Mosinee School District (part),399
629L600US5508513140,5508513140,55,85,,,13140,104117783,1598537,Rosholt School District,Rosholt School District (part),923
629L600US5508513170,5508513170,55,85,,,13170,303010849,3273862,D.C. Everest Area School District,D.C. Everest Area School District (part),14298
629L600US5508515900,5508515900,55,85,,,15900,113739246,3164362,Wausau School District,Wausau School District (part),39994
629L600US5508517100,5508517100,55,85,,,17100,324697553,4962362,Wittenberg-Birnamwood School District,Wittenberg-Birnamwood School District (part),3057
629L600US5508600600,5508600600,55,86,,,600,134000793,3720309,Auburndale School District,Auburndale School District (part),1588
629L600US5508604080,5508604080,55,86,,,4080,63525138,18307,Edgar School District,Edgar School District (part),601
629L600US5508608670,5508608670,55,86,,,8670,208231498,128809,Marathon City School District,Marathon City School District (part),3837
629L600US5508608820,5508608820,55,86,,,8820,96582978,91933,Marshfield School District,Marshfield School District (part),5575
629L600US5508609960,5508609960,55,86,,,9960,503051175,50199493,Mosinee School District,Mosinee School District (part),12718
629L600US5508613170,5508613170,55,86,,,13170,100540346,668434,D.C. Everest Area School District,D.C. Everest Area School District (part),21686
